	Unnamed: 0	id	sentence	comment_cut	score	ratio
13	13	L-n2pWf3dAA	발없는새님 김지운 감독의 영화 &#39;인랑&#39; 의 티저 예고편이 나왔는데 다음 영상을 인랑에 대해  다루어 주셨스면 좋겠습니다.	['발', '없는', '새', '님', '김지운', '감독', '의', '영화', '39', '인', '랑', '39', '의', '티저', '예고편', '이', '나왔는데', '다음', '영상', '을', '인', '랑', '에', '대해', '다루어', '주셨스', '면', '좋겠습니다']	2.1048415240680707	0.86
14	14	L-n2pWf3dAA	발없는새님 영상 잘 보고있는데요 요즘 &quot;뽂&#39; 소리 너무 자주 나오는거같아요.. 딱히 이펙트도 없는데 좀 안어울려요 죄송해요 그냥 지금대로 하셔도 계속 잘 볼께요	['발', '없는', '새', '님', '영상', '잘', '보고있는데요', '요즘', 'quot', '뽂', '39', '소리', '너무', '자주', '나오는거', '같아요', '딱히', '이펙트', '도', '없는데', '좀', '안', '어울려요', '죄송해요', '그냥', '지금', '대로', '하셔도', '계속', '잘', '볼께요']	0.4543217745374217	0.18
15	15	L-n2pWf3dAA	발새임 혹시 팬더추리시리즈? 흐흐	['발', '새', '임', '혹시', '팬더', '추리', '시리즈', '흐흐']	0.00945221514468808	0.0
16	16	L-n2pWf3dAA	사실보다가 흠칫하리만치 납득안가는 장면이 두개있긴한데 가벼운 웃음은 있는 영화같아요.  추리란 타이틀은 좀 무리지만요	['사실', '보다', '가', '흠칫', '하리', '만치', '납득', '안', '가는', '장면', '이', '두', '개', '있긴한데', '가벼운', '웃음', '은', '있는', '영화', '같아요', '추리란', '타이틀', '은', '좀', '무리', '지만', '요']	0.5915644810414942	0.24
17	17	L-n2pWf3dAA	휘발성 강한 코메디영화는 공장에서 찍어내는것처럼 매번 나오는구만, 딱 아이돌로 점칠화된 가요계나 양산형 오토 RPG게임으로 넘치는 게임시장과 매우 닮아 있음, 국내 대중문화는 맹목적으로 상업성만 추구하는듯, 자본주의에서 마냥 나쁘다고는 못하지만 이러니 발전이 없고 도태되는듯	['휘발', '성', '강한', '코', '메디', '영화', '는', '공장', '에서', '찍어내는것처럼', '매번', '나오는구만', '딱', '아이돌', '로', '점', '칠', '화', '된', '가요', '계', '나', '양산', '형', '오토', 'RPG', '게임', '으로', '넘치는', '게임', '시장', '과', '매우', '닮아', '있음', '국내', '대중문화', '는', '맹목', '적', '으로', '상업성', '만', '추구', '하는듯', '자본주의', '에서', '마냥', '나쁘다고는', '못', '하지만', '이러니', '발전', '이', '없고', '도태', '되는듯']	-10.89418257239207	-3.95
18	18	L-n2pWf3dAA	오리엔탈 특급열차 같은 영화가 나왔으면...	['오리', '엔', '탈', '특급', '열차', '같은', '영화', '가', '나왔으면']	-2.0383485585536576	-1.04
19	19	L-n2pWf3dAA	전 여자친구랑 같이 봤는데 개그물이라 생각하시고 보면 만족스러워요	['전', '여자친구', '랑', '같이', '봤는데', '개그', '물이', '라', '생각', '하시고', '보면', '만족스러워요']	1.4885255163543405	0.72
20	20	L-n2pWf3dAA	그냥 웃으면서 재밌게 봤어요.ㅋㅋㅋㅋ	['그냥', '웃으면서', '재밌게', '봤어요']	3.1337378674770404	1.96
21	21	L-n2pWf3dAA	조선명탐정3같은 영화랑 탐정리턴즈를 비교하기엔 탐정이 너무 아깝지 않나요...?ㅜㅜ 개인차지만 김명민씨 팬이어서 조선명탐정 3봤는데 추리는 1도 없고 흡혈귘ㅋㅋㅋㅋㅋㅋㅋㅋ에 공감 1도 안되는 신파작렬이라 너무 화가났었는데.. 탐정은 실컷 웃고 왔거든요. 취향차이라고 볼 수도 있겠지만 조선명탐정 전편은 모르겠는데 3은 진짜... 어후... 명절에 티비에서 봤으면 이렇게 화나진 않았을텐데..	['조선', '명탐정', '3', '같은', '영화', '랑', '탐정', '리턴즈', '를', '비교', '하기엔', '탐정', '이', '너무', '아깝지', '않나요', '개인', '차지', '만', '김명민', '씨', '팬', '이어서', '조선', '명탐정', '3', '봤는데', '추리', '는', '1', '도', '없고', '흡혈귘', '에', '공감', '1', '도', '안되는', '신파', '작렬', '이라', '너무', '화가', '났었는데', '탐정', '은', '실컷', '웃고', '왔거든요', '취향', '차이', '라고', '볼', '수도', '있겠지만', '조선', '명탐정', '전편', '은', '모르겠는데', '3', '은', '진짜', '어후', '명절', '에', '티비', '에서', '봤으면', '이렇게', '화나진', '않았을텐데']	-6.692912845086251	-2.34
22	22	L-n2pWf3dAA	휴 매번 광고를 논스킵하기위해 노력하고잇죠!	['휴', '매번', '광고', '를', '논', '스킵', '하기', '위해', '노력', '하고', '잇죠']	-0.17559126505773448	-0.09
23	23	L-n2pWf3dAA	1편은 재미있게 봤는데..<br>2편은 망작?!	['1', '편', '은', '재미있게', '봤는데', '2', '편', '은', '망작']	3.3282335628241526	1.7
24	24	L-n2pWf3dAA	그래 이런게 리뷰다운 리뷰지. 그 참을수 없는 얄팍함으로 어줍잖게 저명한 평론가 흉내내면서 비평이 아닌 조롱만 일삼는 역겨운 라이너 쓰레기랑은 격이 다르다.	['그래', '이런게', '리뷰', '다운', '리뷰', '지', '그', '참을수', '없는', '얄팍함으로', '어줍잖게', '저명한', '평론가', '흉내내', '면서', '비평', '이', '아닌', '조롱', '만', '일삼', '는', '역겨운', '라이너', '쓰레기', '랑은', '격', '이', '다르다']	-0.3529850894963844	-0.14
25	25	L-n2pWf3dAA	저는 이 영화 전작포함 볼 생각조차 안나고 1초의 망설임도 안생기던데.. 보신분들 대단..	['저', '는', '이', '영화', '전작', '포함', '볼', '생각', '조차', '안나', '고', '1초', '의', '망설임도', '안', '생기던데', '보신', '분들', '대단']	1.1219433949765316	0.49
26	26	L-n2pWf3dAA	그냥 코미디로 봐야댐ㅋㅋㅋㅋ	['그냥', '코미디', '로', '봐야', '댐']	0.42815492608522976	0.25
27	27	L-n2pWf3dAA	홍길동(이제훈)은 꽤나 재밋게 봤는데, 안타깝게도 흥행 참패 였군요..그것보다는 언급을 계속 못하시는 영화 ..ㄹ,.ㅅ....$가 계속 떠오르네요..	['홍길동', '이제훈', '은', '꽤', '나', '재밋', '게', '봤는데', '안타깝게도', '흥행', '참패', '였군요', '그것', '보다는', '언급', '을', '계속', '못', '하시는', '영화', '가', '계속', '떠오르네요']	6.4065210008390725	2.71
28	28	L-n2pWf3dAA	더 비기닝을 정말 재미있게 봐서 기대하고 갔지만 기대했던 추리부분은 기대이하였네요 ㅜㅜ 물론 웃으면서 재미있게는 봤습니다만 후속작은 좀더 추리에 힘을 실어줬으면 하는 맘 입니다. 그나저나 탐정홍길동은 정말 수작이라 생각하지만 제목이 유치해서 그런가 참 아쉽습니다 ㅠㅠ 시간 나시면 탐정 홍길동도 리뷰해주세여	['더', '비기닝', '을', '정말', '재미있게', '봐서', '기대하고', '갔지만', '기대했던', '추리', '부분', '은', '기대이하였네요', '물론', '웃으면서', '재미있게는', '봤습니다만', '후속작', '은', '좀더', '추리', '에', '힘', '을', '실어', '줬으면', '하는', '맘', '입니다', '그나저나', '탐정', '홍길동', '은', '정말', '수작', '이라', '생각', '하지만', '제목', '이', '유치해서', '그', '런가', '참', '아쉽습니다', '시간', '나시', '면', '탐정', '홍길동', '도', '리뷰', '해주세여']	10.443167279746607	3.83
29	29	L-n2pWf3dAA	좋아요!	['좋아요']	0.0	0.0
30	30	L-n2pWf3dAA	&lt;미씽: 사라진 여자&gt;같은 진지한 영화 만드신 감독님이 맘편하게 웃을수 있는 이 시리즈 맡아서 좀 의외였던	['lt', '미씽', '사라진', '여자', 'gt', '같은', '진지한', '영화', '만드신', '감독', '님', '이', '맘', '편하게', '웃을수', '있는', '이', '시리즈', '맡아서', '좀', '의외', '였던']	2.7424042194269957	1.17
31	31	L-n2pWf3dAA	와 소름 탐정 홍길동 개꿀잼인데...<br>특이한cg처리와 한국적(?)이지않은 전개가 재미있었죠ㅎㄹ	['와', '소름', '탐정', '홍길동', '개꿀잼', '인데', '특이한', 'cg', '처리', '와', '한국', '적', '이지', '않은', '전개', '가', '재미있었죠']	-0.012957054171728322	-0.01
32	32	L-n2pWf3dAA	탐정홍길동 진짜 흥행못해서 아쉬운작품 만약에 속편이 제작될수있다면 후원금이 많아야겠죠?	['탐정', '홍길동', '진짜', '흥행', '못', '해서', '아쉬운', '작품', '만약', '에', '속편', '이', '제작', '될수있다면', '후', '원금', '이', '많아야겠죠']	3.651159727240347	1.62
33	33	L-n2pWf3dAA	한 마리 토끼만 쫓는다.<br>인생 철학을 배우고 갑니다.	['한', '마리', '토끼', '만', '쫓는다', '인생', '철학', '을', '배우고', '갑니다']	0.0	0.0
34	34	L-n2pWf3dAA	오달수는 모자이크<br>해주세여	['오달수', '는', '모자이크', '해주세여']	0.0	0.0
35	35	L-n2pWf3dAA	제발 기사를 보고 말하자	['제발', '기사', '를', '보고', '말', '하자']	1.814956519797576	1.02
36	36	L-n2pWf3dAA	dudwoa k 저기 오달수는 피해자 입니다<br>어디 증거도 없는 무고로 사람 인생 종칠러한 극단 배우를 무고죄로 고소 해야 합니다	['dudwoa', 'k', '저기', '오달수', '는', '피해자', '입니다어디', '증거', '도', '없는', '무고', '로', '사람', '인생', '종', '칠러한', '극단', '배우', '를', '무고죄', '로', '고소', '해야', '합니다']	1.1431900826217285	0.48
37	37	L-n2pWf3dAA	dudwoa k 대뇌피질에 정보 업데이트 부탁드립니다	['dudwoa', 'k', '대뇌피질', '에', '정보', '업데이트', '부탁드립니다']	-0.3358832185879237	-0.18
38	38	L-n2pWf3dAA	웃기긴2편이 웃기나 ...1편이 훨씬 재밌었음 ..	['웃기긴', '2', '편이', '웃기', '나', '1', '편이', '훨씬', '재밌었음']	0.0	0.0
39	39	L-n2pWf3dAA	솔직히 그래도 이번 탐정2가 조선 명탐정 3탄 보다 훨씬 좋았다고 생각합니다 3편에서는 추리를 쌈싸먹고 흡혈귀 나오면서 이게 뭔가 했거든요... 거기에 연출이 스멀스몰스크린에 맞춰졌으니까요	['솔직히', '그래도', '이번', '탐정', '2', '가', '조선', '명탐정', '3', '탄', '보다', '훨씬', '좋았다고', '생각', '합니다', '3', '편', '에서는', '추리', '를', '쌈', '싸', '먹고', '흡혈귀', '나오면서', '이', '게', '뭔가', '했거든요', '거기', '에', '연출', '이', '스', '멀', '스몰', '스크린', '에', '맞춰졌으니까', '요']	1.5192244191442232	0.58
40	40	L-n2pWf3dAA	개인적으로 탐정 홍길동 정말 인상깊었는데 발새님도 그러하시다니 새삼 반갑네요. 저도 그런 영화가 한번 더 나오길 바라고있지만. 안되겠죠 ㅠㅠ	['개인', '적', '으로', '탐정', '홍길동', '정말', '인상', '깊었는데', '발새', '님', '도', '그러하시다니', '새삼', '반갑네요', '저', '도', '그런', '영화', '가', '한번', '더', '나오길', '바라고있지만', '안되겠죠']	2.1846562426014597	0.92
41	41	L-n2pWf3dAA	저도 탐정 홍길동 좋았는데... 아쉬워요.	['저', '도', '탐정', '홍길동', '좋았는데', '아쉬워요']	1.836203207442772	1.03
