	Unnamed: 0	id	sentence	comment_cut	score	ratio
23	23	xslPddOWrcU	조만간 영화보러가는데 깔끔한 정리 감사드립니다 :) 전편 언제보나 걱정 내심 했어요 ㅎㅎㅎㅎ	['조만간', '영화', '보러가는데', '깔끔한', '정리', '감사', '드립니다', '전편', '언', '제보', '나', '걱정', '내심', '했어요']	4.58406069871642	2.14
24	24	xslPddOWrcU	진짜 전편 안보신분들은 이거 한번보시면 요번 애피소드 보는데 전~~~~~~~~혀 문제없어요!!!!! 정말 재밌는 영화니까 전편 모두 보시는것도 좋을거같아요!!!!	['진짜', '전편', '안보', '신분', '들', '은', '이', '거', '한번', '보시', '면', '요', '번', '애피', '소드', '보는데', '전혀', '문제', '없어요', '정말', '재밌는', '영화', '니까', '전편', '모두', '보시는것도', '좋을거', '같아요']	8.109193784602322	3.31
25	25	xslPddOWrcU	테즈가 여기있었네	['테즈', '가', '여기있었네']	0.0	0.0
26	26	xslPddOWrcU	어제 이 영상보고 흥미생겨서 방금 분노의질주 보고왔습니다... 덕분에 첨보는건데도 오잉?하는 내용없이 잘봤어요ㅠㅠ 넘 감사합니다ㅠㅜ 항상 재밌는 영상 잘보고있어요!!	['어제', '이', '영상', '보고', '흥미', '생겨서', '방금', '분노의질주', '보고왔습니다', '덕분', '에', '첨', '보는건데', '도', '오', '잉', '하', '는', '내용', '없이', '잘', '봤어요', '넘', '감사합니다', '항상', '재밌는', '영상', '잘', '보고있어요']	14.452118882082837	5.87
27	27	xslPddOWrcU	전 그 높은확률을 뚫었습니다ㅋㅋㅋㅋ	['전', '그', '높은', '확률', '을', '뚫었습니다']	1.0	0.56
28	28	xslPddOWrcU	말씀 잘하시네요~ b ㅎㅎ 분질 안본사람들 꼭 보면 이해잘갈듯	['말씀', '잘', '하시네요', 'b', '분질', '안', '본', '사람', '들', '꼭', '보면', '이해', '잘', '갈듯']	3.3190478506867853	1.55
29	29	xslPddOWrcU	솔직히 도쿄드리프트는 안봐도 별문제가	['솔직히', '도쿄', '드리프트', '는', '안', '봐도', '별문제', '가']	-2.4424906541753444e-15	-0.0
30	30	xslPddOWrcU	저 죄송한데 얼굴 보다는 영상을 더 보고 싶어요...	['저', '죄송한데', '얼굴', '보다는', '영상', '을', '더', '보고', '싶어요']	1.3837693152665291	0.71
31	31	xslPddOWrcU	잘봤습니다 근데 뒤에 똑딱똑딱소리 너무 거슬려요	['잘', '봤습니다', '근데', '뒤', '에', '똑', '딱', '똑', '딱', '소리', '너무', '거슬려요']	2.5298325781888824	1.22
32	32	xslPddOWrcU	26일날에 시험이라 5월달 초에 영화간에서 볼수잇는디 5월초까지 상영하나요?	['26일', '날에', '시험', '이라', '5월', '달', '초', '에', '영화', '간', '에서', '볼수', '잇는디', '5월', '초까지', '상영', '하나요']	3.1969184466626035	1.43
33	33	xslPddOWrcU	1~7까지다봤지만<br>승국boy~♂<br>목소리를 듣고싶어서 <br>들어왔지boy	['17', '까지다', '봤지만', '승국', 'boy', '목소리', '를', '듣고싶어서', '들어왔지', 'boy']	2.7755575615628914e-16	0.0
34	34	xslPddOWrcU	나 어제 봤다 개꿀잼	['나', '어제', '봤다', '개꿀잼']	1.7964888034078532	1.12
35	35	xslPddOWrcU	드디어! 그 캐릭 뒷장면을 볼수 있었네요!!<br>감사합니다 !!! 정확한 정리!! ㅎㅎㅎㅎ	['드디어', '그', '캐릭', '뒷', '장면', '을', '볼수', '있었네요', '감사합니다', '정확한', '정리']	3.977216811061225	1.95
36	36	xslPddOWrcU	오늘 보고왔습니다.<br>이 영상은 진짜 성지입니닼ㅋㅋㅋㅋ<br>전편 다안보셔도 이 영상만으로 모든걸 이해할수있음ㅋㅋ<br>영화보고 등장인물 설명은 신의한수	['오늘', '보고왔습니다', '이', '영상', '은', '진짜', '성지', '입니', '닼', '전편', '다', '안', '보셔도', '이', '영상', '만으로', '모든', '걸', '이해', '할수있음', '영', '화보', '고', '등장인물', '설명', '은', '신의한수']	4.375577461595524	1.8
37	37	xslPddOWrcU	이승국님 감사해요^^ 남편이 너무 보고싶어했는데 제가 전작을 한편도 못봤었거든요. 덕분에 내용 이해하면서 재미있게 봤어요~	['이승', '국', '님', '감사해요', '남편', '이', '너무', '보고싶어', '했는데', '제', '가', '전작', '을', '한편', '도', '못', '봤었거든요', '덕분', '에', '내용', '이해', '하면서', '재미있게', '봤어요']	8.67658166621154	3.65
38	38	xslPddOWrcU	이거 오늘 봣는데 정말 재밋게 봣어요 ㅎㅎㅎ	['이', '거', '오늘', '봣는데', '정말', '재밋', '게', '봣어', '요']	1.136949014069843	0.58
39	39	xslPddOWrcU	네 안볼거임	['네', '안', '볼거', '임']	0.0	0.0
40	40	xslPddOWrcU	테즈파커랑 이승국씨랑 닮음ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	['테', '즈', '파커', '랑', '이승', '국씨', '랑', '닮음']	-1.5474112289381652	-0.81
41	41	xslPddOWrcU	목소리 넘 좋으시당	['목소리', '넘', '좋으시당']	1.3877787807814454e-16	0.0
42	42	xslPddOWrcU	오늘 이 영상 보고 영화봤는데<br>많이 도움됬네요ㅎㅎ 감사합니다	['오늘', '이', '영상', '보고', '영화', '봤는데', '많이', '도움', '됬네요', '감사합니다']	4.469674865043566	2.23
43	43	xslPddOWrcU	분노의 질주 진짜 관심없는데 이승국이라서 그냥 봄ㅋㅋㅋ다른 영화 리뷰어들은 그냥 리뷰어인데 이승국인데 리뷰해서 이승국본다 하고 그냥 봄	['분노', '의', '질주', '진짜', '관심', '없는데', '이승', '국', '이라서', '그냥', '봄', '다른', '영화', '리뷰', '어', '들은', '그냥', '리뷰', '어', '인데', '이승', '국', '인데', '리뷰', '해서', '이승', '국본', '다', '하고', '그냥', '봄']	-6.290302214644231	-2.52
44	44	xslPddOWrcU	왕밤빵 왕밤빵 왕밤빵	['왕밤빵', '왕밤빵', '왕밤빵']	0.0	0.0
45	45	xslPddOWrcU	7개의 영화를 6분만에 줄여보고 새 영화보러갈 수 있으니 개이득	['7', '개', '의', '영화', '를', '6분', '만에', '줄여', '보고', '새', '영화', '보러', '갈', '수', '있으니', '개이득']	3.5671678730674405	1.62
46	46	xslPddOWrcU	후속작 이 기대가 되네요	['후속작', '이', '기대', '가', '되네요']	1.6246550360652154	0.96
47	47	xslPddOWrcU	와.. 1, 2, 4 밖에 못 봤는데<br>간단정리 감사합니다!<br>분질8은 시험 끝나고 봐야짛ㅎㅎ	['와', '1', '2', '4', '밖에', '못', '봤는데', '간단', '정리', '감사합니다', '분질', '8', '은', '시험', '끝나고', '봐야짛']	1.9229886905336888	0.87
48	48	xslPddOWrcU	홈스윗홈~	['홈스', '윗', '홈']	0.0	0.0
49	49	xslPddOWrcU	착한빡빡이가 나쁜빡빡이를혼내주는영화	['착한', '빡빡이', '가', '나쁜', '빡빡', '이를', '혼내주는', '영화']	0.2805225060584489	0.15
50	50	xslPddOWrcU	여기 사람들도 그렇고 친구들도 그렇고 하나같이 빡빡이 많이 나오는 영화라고 하네요. ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ<br>그만해요! 빡빡이들이 불쌍하잖아요!;ㅋㅋ	['여기', '사람', '들', '도', '그렇고', '친구', '들', '도', '그렇고', '하나같이', '빡빡이', '많이', '나오는', '영화', '라고', '하네요', '그만해요', '빡빡이', '들', '이', '불쌍하잖아요']	2.750922425530308	1.18
51	51	xslPddOWrcU	말륭 TV 폴워커라는배우는 분노의질주찍다가 돌아가셧죠.. 저번편을마지막으로 나오지않습니다<br>이번영화안나왓어요~	['말륭', 'TV', '폴', '워커', '라는', '배우는', '분노의질주', '찍다가', '돌아가', '셧', '죠', '저번', '편', '을', '마지막', '으로', '나오지', '않습니다', '이', '번영', '화', '안나', '왓', '어', '요']	-7.8882847164746925	-3.29
52	52	xslPddOWrcU	손재민 죄송한데 폴 워커는 머리카라있어요	['손재민', '죄송한데', '폴', '워커', '는', '머리', '카라', '있어요']	-0.5296000805281385	-0.28
53	53	xslPddOWrcU	이영화 약간 스펙터같은느낌인건 나뿐인가. . .(스펙터보단 재밋게봣음)	['이영화', '약간', '스펙', '터', '같은', '느낌인건', '나', '뿐', '인가', '스펙', '터', '보단', '재밋게봣음']	-0.5790886581876774	-0.27
54	54	xslPddOWrcU	또 빡박이	['또', '빡박', '이']	0.0	0.0
55	55	xslPddOWrcU	역시해주실줄알고기다렷습니다!	['역시', '해주실줄', '알', '고기', '다', '렷습', '니', '다']	0.4525887710618348	0.24
56	56	xslPddOWrcU	역시 국희님 짱	['역시', '국희', '님', '짱']	0.4525887710618348	0.28
57	57	xslPddOWrcU	술이 취한 상태에서 들어도 쏙쏙 들어오는 말투	['술', '이', '취한', '상태', '에서', '들어도', '쏙쏙', '들어오는', '말투']	-0.30989844492675445	-0.16
58	58	xslPddOWrcU	영화 보기전 설명 감사합니다~~	['영화', '보기전', '설명', '감사합니다']	2.0770113094663016	1.3
59	59	xslPddOWrcU	진짜 영화 다 본 느낌이네요! 전 편들 안보고 8편봐도 이해가능할것 같지만 설명이 재밌어서 다 봐야겠군요	['진짜', '영화', '다', '본', '느낌이네요', '전', '편', '들', '안보', '고', '8', '편', '봐도', '이해', '가능할것', '같지만', '설명', '이', '재밌어서', '다', '봐야겠군요']	4.708026597800302	2.03
60	60	xslPddOWrcU	오늘보고 왔는데 ㄹㅇ전편들 안보면 이해안감 개꿀잼 좀 아쉬운게 레이스신이 너무 없엉	['오늘', '보고', '왔는데', '전편', '들', '안보', '면', '이해', '안감', '개꿀잼', '좀', '아쉬운게', '레이스', '신', '이', '너무', '없', '엉']	4.266765225878502	1.89
61	61	xslPddOWrcU	자,그럼이제8편을보러가야겠네요 ㅎㅎㅎ(분노의질주?그런영화보기싫다는여친에게이거보자고강력하게어필하는남친의설명같은 ㅎㅎ)	['자', '그럼', '이제', '8', '편', '을', '보러가야겠네요', '분노의질주', '그런', '영화', '보기', '싫다는', '여친', '에게', '이', '거', '보자고', '강력하게', '어필', '하', '는', '남친', '의', '설명', '같은']	5.597949647344441	2.33
62	62	xslPddOWrcU	목소리가 집중이 진짜 잘된다ㅋㅋ 분노의 질주는 안볼거지만 이건 끝까지 다봤다	['목소리', '가', '집중', '이', '진짜', '잘', '된다', '분노', '의', '질주', '는', '안', '볼거지만', '이건', '끝', '까지', '다', '봤다']	-2.4898685436658266	-1.1
63	63	xslPddOWrcU	분노의질주5는 더맥시멈이아니라 언리미티드에요	['분노의질주', '5', '는', '더', '맥시', '멈', '이', '아니라', '언리미티드', '에요']	0.7016663455315226	0.35
64	64	xslPddOWrcU	+정의인 말씀해주셔서 이제야 발견했습니다! 국내 제목이 너무 비슷비슷해서 헷갈려 적은 모양이에요ㅠ 알려주셔서 정말 감사해요! 공개 댓글에 피드백 올렸습니다. 잘못된 정보 기입한 점 죄송합니다.	['정의', '인', '말씀', '해주셔서', '이제야', '발견', '했습니다', '국내', '제목', '이', '너무', '비슷', '비슷해서', '헷갈려', '적은', '모양', '이에요', '알려주셔서', '정말', '감사해요', '공개', '댓글', '에', '피드백', '올렸습니다', '잘', '못', '된', '정보', '기입', '한', '점', '죄송합니다']	0.32288155991271217	0.13
65	65	xslPddOWrcU	인가적으로 폴워커 죽었다그랬을떄 엄청슬펐음..내가 그걸 들은게 몇년전이지..분노의 질주7편 끝나고 for paul 이라고 써져있을 때 울뻔함...ㅠㅠ	['인', '가', '적', '으로', '폴', '워커', '죽었다', '그랬을', '떄', '엄청', '슬펐음', '내', '가', '그걸', '들', '은', '게', '몇', '년', '전이', '지', '분노', '의', '질주', '7', '편', '끝나고', 'for', 'paul', '이라고', '써져있을', '때', '울', '뻔함']	-3.1290756856708324	-1.24
66	66	xslPddOWrcU	영화관에서 봤을 때 왠만한 슬픈영화보다 더 슬펐어요. . . 05년 때 분노의 질주 2를 처음 보았는데 그 때 20대 시절 폴 워커 엄청 젊고 잘생겼었죠 ㅎㅎ<br>여자애인데 차도 좋아했고 그 때 브라이언 오코너 캐릭터가 좋아서 영화보기 시작했는데 정말 보길 잘한 영화인 것 같아요.	['영화관', '에서', '봤을', '때', '왠만한', '슬픈', '영화', '보다', '더', '슬펐어요', '05년', '때', '분노', '의', '질주', '2', '를', '처음', '보았는데', '그', '때', '20', '대', '시절', '폴', '워커', '엄청', '젊고', '잘생겼었죠', '여자애', '인데', '차도', '좋아했고', '그', '때', '브라이언', '오', '코너', '캐릭터', '가', '좋아서', '영화', '보기', '시작', '했는데', '정말', '보길', '잘한', '영화인', '것', '같아요']	0.22454841919090152	0.08
67	67	xslPddOWrcU	진짜 폴워커... 안타깝습니다ㅜㅜ 분노의질주 더세븐 보고 엄청 슬펐는데 아직도 먹먹하네요... see you again 들을때마다 눈물이...ㅜㅜㅜ	['진짜', '폴', '워커', '안타깝습니다', '분노의질주', '더', '세븐', '보고', '엄청', '슬펐는데', '아직도', '먹', '먹하네요', 'see', 'you', 'again', '들을', '때', '마다', '눈물', '이']	-1.0027940471487486	-0.43
68	68	xslPddOWrcU	승국님 영상 다 꼬박꼬박 보고있지맘 특히 영화리뷰나 요악같은거 너무 유익하고 좋은것같아요ㅜㅠㅠ다음번에는 가디언즈오브더갤럭시2 보기전에 한번 해주셨으면 좋겤ㅅ어용♥♥	['승국', '님', '영상', '다', '꼬박꼬박', '보고있지', '맘', '특히', '영화리뷰', '나', '요', '악', '같은거', '너무', '유익하고', '좋은', '것', '같아', '요다음', '번', '에는', '가디언즈', '오브', '더', '갤럭시', '2', '보기전에', '한번', '해주셨으면', '좋겤어용']	5.3234183337884495	2.15
69	69	xslPddOWrcU	와내가좋아요150번째다!!!	['와내가', '좋아요', '150', '번', '째', '다']	0.0	0.0
70	70	xslPddOWrcU	제이스 스타뎀 존나 멋있고 재밌게 나옴	['제이스', '스타', '뎀', '존나', '멋있고', '재밌게', '나옴']	0.5701944178769304	0.31
71	71	xslPddOWrcU	물들어올때 열일하는 천재님... 존경합니다	['물들어', '올', '때', '열', '일', '하', '는', '천재', '님', '존경', '합니다']	0.8135306802813912	0.4
72	72	xslPddOWrcU	앞머리 올려요! ㅋㅋㅋㅋㅋ이마 드러내는게 더 멋있어요	['앞머리', '올려요', '이마', '드러내는게', '더', '멋있어요']	0.0	0.0
73	73	xslPddOWrcU	이런영상 감사해요.!!!!	['이런', '영상', '감사해요']	1.776007104850284	1.2
74	74	xslPddOWrcU	제 인생 액션 영화에요😂😂😂 역시 설명도 잘하시구 오늘도 잘보고 갑니당	['제', '인생', '액션', '영화', '에요', '역시', '설명', '도', '잘', '하시구', '오늘', '도', '잘', '보고', '갑니당']	5.386439865414064	2.48
75	75	xslPddOWrcU	지젤 안죽었을꺼요	['지젤', '안', '죽었을꺼요']	-1.5474112289381652	-1.05
76	76	xslPddOWrcU	아까진짜 깜짝놀랐네 ㅋㅋㅌ	['아까', '진짜', '깜짝', '놀랐네']	-0.8192719923466254	-0.51
77	77	xslPddOWrcU	저한텐 아주 유익한 영상이네요!!!감사합니다.	['저', '한텐', '아주', '유익한', '영', '상이', '네', '요', '감사합니다']	2.5701944178769383	1.32
78	78	xslPddOWrcU	솔직히 이젠 치트키다	['솔직히', '이', '젠', '치트키', '다']	-0.7737056144690853	-0.46
79	79	xslPddOWrcU	멋있는 영화구나... 계속 멋있네 ㅋㅋㅋ	['멋있는', '영화', '구나', '계속', '멋있네']	2.4295730844623136	1.43
80	80	xslPddOWrcU	정말 감사합니다 ㅠㅠ<br>2일뒤에 영화 볼껀데 이런영상을 올려주시다니.. 너무 감사합니다	['정말', '감사합니다', '2일', '뒤에', '영화', '볼껀데', '이런', '영상', '을', '올려주시다니', '너무', '감사합니다']	1.7775393236949968	0.85
81	81	xslPddOWrcU	폴워커 사진보는데 눈물났따 ㅜㅜ	['폴', '워커', '사진', '보는데', '눈물났', '따']	0.2441055339409443	0.14
82	82	xslPddOWrcU	영상마지막 표정이 매력적 ㅋㅋㅋㅋㅋ	['영상', '마지막', '표정', '이', '매력', '적']	-1.1291704372733795	-0.64
83	83	xslPddOWrcU	Suji choi ㅋㅋㅋㅋㅋㅋㅋㅋ	['Suji', 'choi']	0.0	0.0
84	84	xslPddOWrcU	이분 능력자네	['이분', '능력자', '네']	0.0	0.0
85	85	xslPddOWrcU	기승전 멋있다	['기', '승전', '멋있다']	2.0	1.35
86	86	xslPddOWrcU	영상보고 예매했습니다ㅏㅏㅏ	['영상', '보고', '예매', '했습니다']	1.836358086328364	1.15
87	87	xslPddOWrcU	아 폴워커 보고싶다ㅜㅜ see you again!	['아', '폴', '워커', '보고싶다', 'see', 'you', 'again']	-0.07701130946630386	-0.04
88	88	xslPddOWrcU	다시 올라왔군요! 잘보고 갑니다!	['다시', '올라왔군요', '잘', '보고', '갑니다']	2.232184748820715	1.31
89	89	xslPddOWrcU	중간에 영상 이상해서 깜짝 놀랐음요 ㅋㅋㅋ 그래도 다시 잘 보고 가요 무슨 영화인줄 몰랐는데 이제 봐야겠음 ㅋㅋ	['중간', '에', '영상', '이상해서', '깜짝', '놀랐', '음', '요', '그래도', '다시', '잘', '보고', '가요', '무슨', '영화인', '줄', '몰랐는데', '이제', '봐야겠음']	6.9539637331434605	3.05
90	90	xslPddOWrcU	귀에 쏙쏙~!!승국찡 앞으로도 잘 부탁해요오오~~	['귀', '에', '쏙쏙승국', '찡', '앞', '으로도', '잘', '부탁', '해요', '오오']	3.249077574469685	1.62
91	91	xslPddOWrcU	이승국씨 테즈 파커 닮았어요 ㅋㅋㅋㅋ	['이승', '국씨', '테', '즈', '파커', '닮았어요']	-1.5474112289381652	-0.87
92	92	xslPddOWrcU	도쿄드리프트에서 나왔던 주인공 루카스블랙도 나온답니다.	['도쿄', '드리프트', '에서', '나왔던', '주인공', '루카스', '블랙', '도', '나온답니다']	-0.30989844492675445	-0.16
93	93	xslPddOWrcU	ㅠㅠㅠㅠㅠㅠ중간고사끝나고얼른보고싶어요 ㅠㅠㅠㅠ 고삼의비애...하	['중간고사', '끝나고', '얼른', '보고싶어요', '고삼', '의', '비애', '하']	0.0	0.0
94	94	xslPddOWrcU	10번째 좋아요는 제껍니다	['10', '번째', '좋아요', '는', '제껍니', '다']	0.0	0.0
95	95	xslPddOWrcU	파커 토이스토리에 나오지않음? 개똑띠인데	['파커', '토이스토리', '에', '나오지', '않음', '개똑띠', '인데']	-1.5474112289381652	-0.84
96	96	xslPddOWrcU	이세상에 폴워커가 없다는게 믿기지가않는다... 아직도 폴워커가 없다는게 꿈인것같다...	['이', '세상', '에', '폴', '워커', '가', '없다는게', '믿기지가', '않는다', '아직도', '폴', '워커', '가', '없다는게', '꿈인것', '같다']	-0.07701130946630358	-0.03
